placekey,location_name,street_address,city,date_range_start,latitude,longitude,raw_visit_counts,Rank,same_day_brand,same_day_brand_value,same_month_brand,same_month_brand_value
zzy-223@8fc-8ks-p5f,Chipotle Mexican Grill,4996 Garth Rd,Baytown,2021-06-01T00:00:00-05:00,29.7797,-94.977222,797,2,McDonald's,7,McDonald's,65
zzy-223@8fc-8ks-p5f,Chipotle Mexican Grill,4996 Garth Rd,Baytown,2021-06-01T00:00:00-05:00,29.7797,-94.977222,797,3,Lowe's,6,Whataburger,50
zzy-223@8fc-8ks-p5f,Chipotle Mexican Grill,4996 Garth Rd,Baytown,2021-06-01T00:00:00-05:00,29.7797,-94.977222,797,4,Target,6,Chick-fil-A,49
zzy-223@8fc-8ks-p5f,Chipotle Mexican Grill,4996 Garth Rd,Baytown,2021-06-01T00:00:00-05:00,29.7797,-94.977222,797,5,Whataburger,5,Sonic,48
222-222@63j-x67-zpv,Chipotle Mexican Grill,695 W Waterloo St,Canal Winchester,2019-05-01T00:00:00-04:00,39.854879,-82.825124,866,1,Walmart,10,McDonald's,62
222-222@63j-x67-zpv,Chipotle Mexican Grill,695 W Waterloo St,Canal Winchester,2019-05-01T00:00:00-04:00,39.854879,-82.825124,866,2,McDonald's,7,Walmart,59
222-222@63j-x67-zpv,Chipotle Mexican Grill,695 W Waterloo St,Canal Winchester,2019-05-01T00:00:00-04:00,39.854879,-82.825124,866,3,The Home Depot,5,Kroger,52
222-222@63j-x67-zpv,Chipotle Mexican Grill,695 W Waterloo St,Canal Winchester,2019-05-01T00:00:00-04:00,39.854879,-82.825124,866,4,Wendy's,5,Wendy's,46
222-222@63j-x67-zpv,Chipotle Mexican Grill,695 W Waterloo St,Canal Winchester,2019-05-01T00:00:00-04:00,39.854879,-82.825124,866,5,Meijer,4,Starbucks,39
22t-222@5pw-5zw-9pv,Chipotle Mexican Grill,1132 S Clinton St,Chicago,2019-02-01T00:00:00-06:00,41.868009,-87.64108,406,1,Starbucks,7,McDonald's,47
22t-222@5pw-5zw-9pv,Chipotle Mexican Grill,1132 S Clinton St,Chicago,2019-02-01T00:00:00-06:00,41.868009,-87.64108,406,2,BP,5,Starbucks,41
22t-222@5pw-5zw-9pv,Chipotle Mexican Grill,1132 S Clinton St,Chicago,2019-02-01T00:00:00-06:00,41.868009,-87.64108,406,3,Dunkin',5,Walgreens,37
22t-222@5pw-5zw-9pv,Chipotle Mexican Grill,1132 S Clinton St,Chicago,2019-02-01T00:00:00-06:00,41.868009,-87.64108,406,4,Walgreens,4,Dunkin',33
22t-222@5pw-5zw-9pv,Chipotle Mexican Grill,1132 S Clinton St,Chicago,2019-02-01T00:00:00-06:00,41.868009,-87.64108,406,5,McDonald's,4,Walmart,31
zzw-222@628-pdz-4d9,Chipotle Mexican Grill,10 Centerton Rd,Mount Laurel,2019-08-01T00:00:00-04:00,39.969946,-74.914134,296,1,Target,10,Wawa,68
zzw-222@628-pdz-4d9,Chipotle Mexican Grill,10 Centerton Rd,Mount Laurel,2019-08-01T00:00:00-04:00,39.969946,-74.914134,296,2,Wawa,8,Chick-fil-A,50
zzw-222@628-pdz-4d9,Chipotle Mexican Grill,10 Centerton Rd,Mount Laurel,2019-08-01T00:00:00-04:00,39.969946,-74.914134,296,3,GameStop,8,Target,48
zzw-222@628-pdz-4d9,Chipotle Mexican Grill,10 Centerton Rd,Mount Laurel,2019-08-01T00:00:00-04:00,39.969946,-74.914134,296,4,Chick-fil-A,7,Walmart,48
zzw-222@628-pdz-4d9,Chipotle Mexican Grill,10 Centerton Rd,Mount Laurel,2019-08-01T00:00:00-04:00,39.969946,-74.914134,296,5,T.J. Maxx,6,McDonald's,42
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2019-05-01T00:00:00-05:00,41.801637,-88.172366,465,1,Lifetime Fitness,6,McDonald's,53
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2019-05-01T00:00:00-05:00,41.801637,-88.172366,465,2,McDonald's,6,Starbucks,48
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2019-05-01T00:00:00-05:00,41.801637,-88.172366,465,3,BP,5,Walgreens,41
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2019-05-01T00:00:00-05:00,41.801637,-88.172366,465,4,Starbucks,5,Walmart,36
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2019-05-01T00:00:00-05:00,41.801637,-88.172366,465,5,Walgreens,4,BP,36
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2020-10-01T00:00:00-05:00,41.801637,-88.172366,201,1,Target,15,Target,55
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2020-10-01T00:00:00-05:00,41.801637,-88.172366,201,2,McDonald's,5,McDonald's,51
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2020-10-01T00:00:00-05:00,41.801637,-88.172366,201,3,Walgreens,5,Starbucks,43
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2020-10-01T00:00:00-05:00,41.801637,-88.172366,201,4,Lifetime Fitness,5,Jewel-Osco,37
223-222@5sb-85s-yqf,Chipotle Mexican Grill,28251 Diehl Rd Ste A,Warrenville,2020-10-01T00:00:00-05:00,41.801637,-88.172366,201,5,Starbucks,4,BP,32
224-222@8fy-d6h-yn5,Chipotle Mexican Grill,6210 W Irlo Bronson Memorial Hwy,Kissimmee,2020-05-01T00:00:00-04:00,28.332102,-81.532711,158,1,Walmart,11,Walmart,59
224-222@8fy-d6h-yn5,Chipotle Mexican Grill,6210 W Irlo Bronson Memorial Hwy,Kissimmee,2020-05-01T00:00:00-04:00,28.332102,-81.532711,158,2,Walt Disney Parks and Resorts,8,7-Eleven,53
224-222@8fy-d6h-yn5,Chipotle Mexican Grill,6210 W Irlo Bronson Memorial Hwy,Kissimmee,2020-05-01T00:00:00-04:00,28.332102,-81.532711,158,3,AdventHealth,6,Publix Super Markets,47
224-222@8fy-d6h-yn5,Chipotle Mexican Grill,6210 W Irlo Bronson Memorial Hwy,Kissimmee,2020-05-01T00:00:00-04:00,28.332102,-81.532711,158,4,Publix Super Markets,6,McDonald's,42
224-222@8fy-d6h-yn5,Chipotle Mexican Grill,6210 W Irlo Bronson Memorial Hwy,Kissimmee,2020-05-01T00:00:00-04:00,28.332102,-81.532711,158,5,Target,4,Walgreens,42
22b-222@63v-b36-xwk,Chipotle Mexican Grill,28077 Chagrin Blvd,Woodmere,2021-08-01T00:00:00-04:00,41.462861,-81.480623,449,1,McDonald's,7,Starbucks,59
22b-222@63v-b36-xwk,Chipotle Mexican Grill,28077 Chagrin Blvd,Woodmere,2021-08-01T00:00:00-04:00,41.462861,-81.480623,449,2,BP,6,McDonald's,50
22b-222@63v-b36-xwk,Chipotle Mexican Grill,28077 Chagrin Blvd,Woodmere,2021-08-01T00:00:00-04:00,41.462861,-81.480623,449,3,Starbucks,6,Target,47
22b-222@63v-b36-xwk,Chipotle Mexican Grill,28077 Chagrin Blvd,Woodmere,2021-08-01T00:00:00-04:00,41.462861,-81.480623,449,4,CVS,3,BP,44
22b-222@63v-b36-xwk,Chipotle Mexican Grill,28077 Chagrin Blvd,Woodmere,2021-08-01T00:00:00-04:00,41.462861,-81.480623,449,5,Trader Joe's,3,Chick-fil-A,40
zzw-222@5pw-692-mzf,Chipotle Mexican Grill,3227 W Addison St,Chicago,2021-01-01T00:00:00-06:00,41.945739,-87.709057,753,1,Jewel-Osco,8,McDonald's,48
zzw-222@5pw-692-mzf,Chipotle Mexican Grill,3227 W Addison St,Chicago,2021-01-01T00:00:00-06:00,41.945739,-87.709057,753,2,McDonald's,8,Target,45
zzw-222@5pw-692-mzf,Chipotle Mexican Grill,3227 W Addison St,Chicago,2021-01-01T00:00:00-06:00,41.945739,-87.709057,753,3,Shell Oil,5,Jewel-Osco,44
zzw-222@5pw-692-mzf,Chipotle Mexican Grill,3227 W Addison St,Chicago,2021-01-01T00:00:00-06:00,41.945739,-87.709057,753,4,Target,5,Walgreens,39
zzw-222@5pw-692-mzf,Chipotle Mexican Grill,3227 W Addison St,Chicago,2021-01-01T00:00:00-06:00,41.945739,-87.709057,753,5,Five Below,5,Walmart,36
222-222@8dg-gtw-nwk,Chipotle Mexican Grill,9100 Strada Pl Ste 2110,Naples,2020-12-01T00:00:00-05:00,26.25412,-81.800212,1378,1,Walmart,6,Walmart,43
222-222@8dg-gtw-nwk,Chipotle Mexican Grill,9100 Strada Pl Ste 2110,Naples,2020-12-01T00:00:00-05:00,26.25412,-81.800212,1378,2,McDonald's,5,McDonald's,41
222-222@8dg-gtw-nwk,Chipotle Mexican Grill,9100 Strada Pl Ste 2110,Naples,2020-12-01T00:00:00-05:00,26.25412,-81.800212,1378,3,Publix Super Markets,4,Target,41
222-222@8dg-gtw-nwk,Chipotle Mexican Grill,9100 Strada Pl Ste 2110,Naples,2020-12-01T00:00:00-05:00,26.25412,-81.800212,1378,4,Target,3,Starbucks,39
222-222@8dg-gtw-nwk,Chipotle Mexican Grill,9100 Strada Pl Ste 2110,Naples,2020-12-01T00:00:00-05:00,26.25412,-81.800212,1378,5,Starbucks,3,Publix Super Markets,35
223-222@63s-kpx-skf,Chipotle Mexican Grill,1141 N DuPont Hwy Ste 101,Dover,2019-02-01T00:00:00-05:00,39.186788,-75.536508,454,1,Wawa,9,Walmart,59
223-222@63s-kpx-skf,Chipotle Mexican Grill,1141 N DuPont Hwy Ste 101,Dover,2019-02-01T00:00:00-05:00,39.186788,-75.536508,454,2,Walmart,8,Wawa,52
223-222@63s-kpx-skf,Chipotle Mexican Grill,1141 N DuPont Hwy Ste 101,Dover,2019-02-01T00:00:00-05:00,39.186788,-75.536508,454,3,Chick-fil-A,8,Chick-fil-A,45
223-222@63s-kpx-skf,Chipotle Mexican Grill,1141 N DuPont Hwy Ste 101,Dover,2019-02-01T00:00:00-05:00,39.186788,-75.536508,454,4,McDonald's,3,McDonald's,39
223-222@63s-kpx-skf,Chipotle Mexican Grill,1141 N DuPont Hwy Ste 101,Dover,2019-02-01T00:00:00-05:00,39.186788,-75.536508,454,5,Dunkin',3,Royal Farms,38
zzw-229@8dj-f8n-gp9,Chipotle Mexican Grill,12827 N Dale Mabry Hwy,Tampa,2019-08-01T00:00:00-04:00,28.063605,-82.503362,528,1,Walmart,8,Walmart,57
zzw-229@8dj-f8n-gp9,Chipotle Mexican Grill,12827 N Dale Mabry Hwy,Tampa,2019-08-01T00:00:00-04:00,28.063605,-82.503362,528,2,Shell Oil,5,McDonald's,51
zzw-229@8dj-f8n-gp9,Chipotle Mexican Grill,12827 N Dale Mabry Hwy,Tampa,2019-08-01T00:00:00-04:00,28.063605,-82.503362,528,3,Publix Super Markets,4,Publix Super Markets,49
zzw-229@8dj-f8n-gp9,Chipotle Mexican Grill,12827 N Dale Mabry Hwy,Tampa,2019-08-01T00:00:00-04:00,28.063605,-82.503362,528,4,GolfTec,4,Chick-fil-A,45
zzw-229@8dj-f8n-gp9,Chipotle Mexican Grill,12827 N Dale Mabry Hwy,Tampa,2019-08-01T00:00:00-04:00,28.063605,-82.503362,528,5,McDonald's,4,Shell Oil,43
224-222@63v-4nw-p9z,Chipotle Mexican Grill,13975 Lakeside Cir,Sterling Heights,2020-03-01T00:00:00-05:00,42.626401,-82.987868,400,1,McDonald's,5,McDonald's,54
224-222@63v-4nw-p9z,Chipotle Mexican Grill,13975 Lakeside Cir,Sterling Heights,2020-03-01T00:00:00-05:00,42.626401,-82.987868,400,2,Kroger,4,Kroger,38
224-222@63v-4nw-p9z,Chipotle Mexican Grill,13975 Lakeside Cir,Sterling Heights,2020-03-01T00:00:00-05:00,42.626401,-82.987868,400,3,Target,4,Target,33
224-222@63v-4nw-p9z,Chipotle Mexican Grill,13975 Lakeside Cir,Sterling Heights,2020-03-01T00:00:00-05:00,42.626401,-82.987868,400,4,Taco Bell,3,Meijer,33
224-222@63v-4nw-p9z,Chipotle Mexican Grill,13975 Lakeside Cir,Sterling Heights,2020-03-01T00:00:00-05:00,42.626401,-82.987868,400,5,Meijer,3,Taco Bell,32
zzw-222@8gp-2fb-wx5,Chipotle Mexican Grill,1607 County Road 220,Fleming Island,2021-10-01T00:00:00-04:00,30.101665,-81.715514,189,1,Walmart,11,Walmart,63
zzw-222@8gp-2fb-wx5,Chipotle Mexican Grill,1607 County Road 220,Fleming Island,2021-10-01T00:00:00-04:00,30.101665,-81.715514,189,2,McDonald's,8,McDonald's,57
zzw-222@8gp-2fb-wx5,Chipotle Mexican Grill,1607 County Road 220,Fleming Island,2021-10-01T00:00:00-04:00,30.101665,-81.715514,189,3,Shell Oil,8,Shell Oil,49
zzw-222@8gp-2fb-wx5,Chipotle Mexican Grill,1607 County Road 220,Fleming Island,2021-10-01T00:00:00-04:00,30.101665,-81.715514,189,4,Target,6,Chick-fil-A,44
zzw-222@8gp-2fb-wx5,Chipotle Mexican Grill,1607 County Road 220,Fleming Island,2021-10-01T00:00:00-04:00,30.101665,-81.715514,189,5,Starbucks,6,Winn Dixie,43
225-222@63j-kdb-cbk,Chipotle Mexican Grill,135 Edgefield Blvd,Marion,2021-11-01T00:00:00-04:00,40.580844,-83.083076,683,1,McDonald's,13,McDonald's,72
225-222@63j-kdb-cbk,Chipotle Mexican Grill,135 Edgefield Blvd,Marion,2021-11-01T00:00:00-04:00,40.580844,-83.083076,683,2,Walmart,13,Walmart,71
225-222@63j-kdb-cbk,Chipotle Mexican Grill,135 Edgefield Blvd,Marion,2021-11-01T00:00:00-04:00,40.580844,-83.083076,683,3,Speedway,6,Wendy's,53
225-222@63j-kdb-cbk,Chipotle Mexican Grill,135 Edgefield Blvd,Marion,2021-11-01T00:00:00-04:00,40.580844,-83.083076,683,4,Starbucks,6,Speedway,48
225-222@63j-kdb-cbk,Chipotle Mexican Grill,135 Edgefield Blvd,Marion,2021-11-01T00:00:00-04:00,40.580844,-83.083076,683,5,Menard's,6,Starbucks,46
zzw-222@5pr-6dr-djv,Chipotle Mexican Grill,6879 W 91st St,Overland Park,2021-02-01T00:00:00-06:00,38.963517,-94.665848,89,1,QuikTrip,10,QuikTrip,60
zzw-222@5pr-6dr-djv,Chipotle Mexican Grill,6879 W 91st St,Overland Park,2021-02-01T00:00:00-06:00,38.963517,-94.665848,89,2,Walmart,9,McDonald's,56
zzw-222@5pr-6dr-djv,Chipotle Mexican Grill,6879 W 91st St,Overland Park,2021-02-01T00:00:00-06:00,38.963517,-94.665848,89,3,Starbucks,6,Walmart,54
zzw-222@5pr-6dr-djv,Chipotle Mexican Grill,6879 W 91st St,Overland Park,2021-02-01T00:00:00-06:00,38.963517,-94.665848,89,4,McDonald's,6,Phillips 66,37
zzw-222@5pr-6dr-djv,Chipotle Mexican Grill,6879 W 91st St,Overland Park,2021-02-01T00:00:00-06:00,38.963517,-94.665848,89,5,Hy-Vee,3,Chick-fil-A,32
224-222@5ps-j55-vvf,Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000,Little Rock,2020-03-01T00:00:00-06:00,34.793535,-92.400394,72,1,Walmart,8,Walmart,64
224-222@5ps-j55-vvf,Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000,Little Rock,2020-03-01T00:00:00-06:00,34.793535,-92.400394,72,2,Chick-fil-A,8,Chick-fil-A,57
224-222@5ps-j55-vvf,Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000,Little Rock,2020-03-01T00:00:00-06:00,34.793535,-92.400394,72,3,Sonic,7,Kroger,53
224-222@5ps-j55-vvf,Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000,Little Rock,2020-03-01T00:00:00-06:00,34.793535,-92.400394,72,4,Kroger,7,Sonic,46
224-222@5ps-j55-vvf,Chipotle Mexican Grill,11525 Cantrell Rd Ste 1000,Little Rock,2020-03-01T00:00:00-06:00,34.793535,-92.400394,72,5,Shell Oil,6,McDonald's,43
222-222@8fy-8c5-9fz,Chipotle Mexican Grill,525 S Orlando Ave,Winter Park,2020-01-01T00:00:00-05:00,28.593631,-81.365321,1186,1,Walmart,6,Walmart,45
222-222@8fy-8c5-9fz,Chipotle Mexican Grill,525 S Orlando Ave,Winter Park,2020-01-01T00:00:00-05:00,28.593631,-81.365321,1186,2,Walgreens,4,Chick-fil-A,45
222-222@8fy-8c5-9fz,Chipotle Mexican Grill,525 S Orlando Ave,Winter Park,2020-01-01T00:00:00-05:00,28.593631,-81.365321,1186,3,Starbucks,4,McDonald's,45
222-222@8fy-8c5-9fz,Chipotle Mexican Grill,525 S Orlando Ave,Winter Park,2020-01-01T00:00:00-05:00,28.593631,-81.365321,1186,4,Chick-fil-A,4,Publix Super Markets,43
222-222@8fy-8c5-9fz,Chipotle Mexican Grill,525 S Orlando Ave,Winter Park,2020-01-01T00:00:00-05:00,28.593631,-81.365321,1186,5,McDonald's,4,7-Eleven,38
227-222@5s5-kb5-975,Chipotle Mexican Grill,5363B W Main St,Kalamazoo,2022-01-01T00:00:00-05:00,42.295414,-85.655212,244,1,Office Depot,9,McDonald's,66
227-222@5s5-kb5-975,Chipotle Mexican Grill,5363B W Main St,Kalamazoo,2022-01-01T00:00:00-05:00,42.295414,-85.655212,244,2,Speedway,7,Meijer,50
227-222@5s5-kb5-975,Chipotle Mexican Grill,5363B W Main St,Kalamazoo,2022-01-01T00:00:00-05:00,42.295414,-85.655212,244,3,McDonald's,7,Shell Oil,49
227-222@5s5-kb5-975,Chipotle Mexican Grill,5363B W Main St,Kalamazoo,2022-01-01T00:00:00-05:00,42.295414,-85.655212,244,4,Starbucks,6,Walmart,45
227-222@5s5-kb5-975,Chipotle Mexican Grill,5363B W Main St,Kalamazoo,2022-01-01T00:00:00-05:00,42.295414,-85.655212,244,5,Shell Oil,6,Speedway,44
227-222@5xc-jv6-y35,Chipotle Mexican Grill,704 NE Weidler St,Portland,2021-09-01T00:00:00-07:00,45.534179,-122.658355,218,1,Starbucks,10,McDonald's,58
227-222@5xc-jv6-y35,Chipotle Mexican Grill,704 NE Weidler St,Portland,2021-09-01T00:00:00-07:00,45.534179,-122.658355,218,2,McDonald's,8,Starbucks,48
227-222@5xc-jv6-y35,Chipotle Mexican Grill,704 NE Weidler St,Portland,2021-09-01T00:00:00-07:00,45.534179,-122.658355,218,3,Burger King,7,Chevron,43
227-222@5xc-jv6-y35,Chipotle Mexican Grill,704 NE Weidler St,Portland,2021-09-01T00:00:00-07:00,45.534179,-122.658355,218,4,Shell Oil,5,Fred Meyer,37
227-222@5xc-jv6-y35,Chipotle Mexican Grill,704 NE Weidler St,Portland,2021-09-01T00:00:00-07:00,45.534179,-122.658355,218,5,Taco Bell,4,Shell Oil,36
227-222@63j-8wv-gx5,Chipotle Mexican Grill,93 Carothers Rd,Newport,2019-01-01T00:00:00-05:00,39.087094,-84.477958,612,1,Kroger,10,Kroger,69
227-222@63j-8wv-gx5,Chipotle Mexican Grill,93 Carothers Rd,Newport,2019-01-01T00:00:00-05:00,39.087094,-84.477958,612,2,Planet Fitness,6,McDonald's,44
227-222@63j-8wv-gx5,Chipotle Mexican Grill,93 Carothers Rd,Newport,2019-01-01T00:00:00-05:00,39.087094,-84.477958,612,3,Target,6,Chick-fil-A,42
227-222@63j-8wv-gx5,Chipotle Mexican Grill,93 Carothers Rd,Newport,2019-01-01T00:00:00-05:00,39.087094,-84.477958,612,4,Chick-fil-A,4,Target,38
227-222@63j-8wv-gx5,Chipotle Mexican Grill,93 Carothers Rd,Newport,2019-01-01T00:00:00-05:00,39.087094,-84.477958,612,5,McDonald's,3,Kroger Fuel Center,36
223-222@5r5-gr2-nh5,Chipotle Mexican Grill,535 S Rock Rd,Wichita,2019-02-01T00:00:00-06:00,37.678717,-97.245015,492,1,QuikTrip,11,Walmart,63
223-222@5r5-gr2-nh5,Chipotle Mexican Grill,535 S Rock Rd,Wichita,2019-02-01T00:00:00-06:00,37.678717,-97.245015,492,2,Walmart,8,QuikTrip,57
223-222@5r5-gr2-nh5,Chipotle Mexican Grill,535 S Rock Rd,Wichita,2019-02-01T00:00:00-06:00,37.678717,-97.245015,492,3,McDonald's,5,McDonald's,53
223-222@5r5-gr2-nh5,Chipotle Mexican Grill,535 S Rock Rd,Wichita,2019-02-01T00:00:00-06:00,37.678717,-97.245015,492,4,Dillons Supermarkets,4,Dillons Supermarkets,40
223-222@5r5-gr2-nh5,Chipotle Mexican Grill,535 S Rock Rd,Wichita,2019-02-01T00:00:00-06:00,37.678717,-97.245015,492,5,Holiday Inn,3,Starbucks,33
223-222@5nz-vzd-3dv,Chipotle Mexican Grill,490 S 68th St Ste 110,West Des Moines,2019-06-01T00:00:00-05:00,41.562531,-93.799381,417,1,Kum & Go,11,Walmart,56
223-222@5nz-vzd-3dv,Chipotle Mexican Grill,490 S 68th St Ste 110,West Des Moines,2019-06-01T00:00:00-05:00,41.562531,-93.799381,417,2,Walmart,7,Kum & Go,54
223-222@5nz-vzd-3dv,Chipotle Mexican Grill,490 S 68th St Ste 110,West Des Moines,2019-06-01T00:00:00-05:00,41.562531,-93.799381,417,3,Casey's General Stores,6,Casey's General Stores,50
223-222@5nz-vzd-3dv,Chipotle Mexican Grill,490 S 68th St Ste 110,West Des Moines,2019-06-01T00:00:00-05:00,41.562531,-93.799381,417,4,McDonald's,5,Target,43
223-222@5nz-vzd-3dv,Chipotle Mexican Grill,490 S 68th St Ste 110,West Des Moines,2019-06-01T00:00:00-05:00,41.562531,-93.799381,417,5,Target,4,McDonald's,43
zzy-223@8fc-f8d-tn5,Chipotle Mexican Grill,19235 W Bellfort St,Richmond,2021-09-01T00:00:00-05:00,29.660793,-95.719386,3597,1,Target,5,Whataburger,53
zzy-223@8fc-f8d-tn5,Chipotle Mexican Grill,19235 W Bellfort St,Richmond,2021-09-01T00:00:00-05:00,29.660793,-95.719386,3597,2,Whataburger,5,Chick-fil-A,50
zzy-223@8fc-f8d-tn5,Chipotle Mexican Grill,19235 W Bellfort St,Richmond,2021-09-01T00:00:00-05:00,29.660793,-95.719386,3597,3,Starbucks,5,Shell Oil,49
zzy-223@8fc-f8d-tn5,Chipotle Mexican Grill,19235 W Bellfort St,Richmond,2021-09-01T00:00:00-05:00,29.660793,-95.719386,3597,4,Shell Oil,4,Starbucks,46
zzy-223@8fc-f8d-tn5,Chipotle Mexican Grill,19235 W Bellfort St,Richmond,2021-09-01T00:00:00-05:00,29.660793,-95.719386,3597,5,Walmart,4,Walmart,45
22g-222@8fc-fhj-f4v,Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100,Houston,2019-01-01T00:00:00-06:00,29.768399,-95.624127,412,1,Walmart,5,Walmart,51
22g-222@8fc-fhj-f4v,Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100,Houston,2019-01-01T00:00:00-06:00,29.768399,-95.624127,412,2,Shell Oil,5,Shell Oil,42
22g-222@8fc-fhj-f4v,Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100,Houston,2019-01-01T00:00:00-06:00,29.768399,-95.624127,412,3,McDonald's,3,Chick-fil-A,41
22g-222@8fc-fhj-f4v,Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100,Houston,2019-01-01T00:00:00-06:00,29.768399,-95.624127,412,4,Jimmy John's,3,Starbucks,40
22g-222@8fc-fhj-f4v,Chipotle Mexican Grill,1120 Eldridge Pkwy Ste 100,Houston,2019-01-01T00:00:00-06:00,29.768399,-95.624127,412,5,LA Fitness,2,McDonald's,37
226-222@63r-vjh-8qf,Chipotle Mexican Grill,14416 Chantilly Crossing Ln,Chantilly,2019-08-01T00:00:00-04:00,38.897572,-77.443539,272,1,Costco,11,Walmart,56
226-222@63r-vjh-8qf,Chipotle Mexican Grill,14416 Chantilly Crossing Ln,Chantilly,2019-08-01T00:00:00-04:00,38.897572,-77.443539,272,2,Target,8,Chick-fil-A,51
226-222@63r-vjh-8qf,Chipotle Mexican Grill,14416 Chantilly Crossing Ln,Chantilly,2019-08-01T00:00:00-04:00,38.897572,-77.443539,272,3,McDonald's,6,McDonald's,49
226-222@63r-vjh-8qf,Chipotle Mexican Grill,14416 Chantilly Crossing Ln,Chantilly,2019-08-01T00:00:00-04:00,38.897572,-77.443539,272,4,Walmart,5,Costco,43
226-222@63r-vjh-8qf,Chipotle Mexican Grill,14416 Chantilly Crossing Ln,Chantilly,2019-08-01T00:00:00-04:00,38.897572,-77.443539,272,5,Costco Gasoline,5,Target,42
zzw-227@5pw-58x-xdv,Chipotle Mexican Grill,2505 Laporte Ave Ste 121,Valparaiso,2022-02-01T00:00:00-06:00,41.469078,-87.030094,795,1,Target,11,McDonald's,58
zzw-227@5pw-58x-xdv,Chipotle Mexican Grill,2505 Laporte Ave Ste 121,Valparaiso,2022-02-01T00:00:00-06:00,41.469078,-87.030094,795,2,Family Express,9,Family Express,56
zzw-227@5pw-58x-xdv,Chipotle Mexican Grill,2505 Laporte Ave Ste 121,Valparaiso,2022-02-01T00:00:00-06:00,41.469078,-87.030094,795,3,Walmart,7,Walmart,54
zzw-227@5pw-58x-xdv,Chipotle Mexican Grill,2505 Laporte Ave Ste 121,Valparaiso,2022-02-01T00:00:00-06:00,41.469078,-87.030094,795,4,McDonald's,6,Target,43
zzw-227@5pw-58x-xdv,Chipotle Mexican Grill,2505 Laporte Ave Ste 121,Valparaiso,2022-02-01T00:00:00-06:00,41.469078,-87.030094,795,5,Chick-fil-A,6,Chick-fil-A,42
zzw-222@62k-n35-3nq,Chipotle Mexican Grill,30 Salem Tpke,Norwich,2019-11-01T00:00:00-04:00,41.513428,-72.106965,71,1,Walmart,14,Walmart,61
zzw-222@62k-n35-3nq,Chipotle Mexican Grill,30 Salem Tpke,Norwich,2019-11-01T00:00:00-04:00,41.513428,-72.106965,71,2,McDonald's,9,McDonald's,52
zzw-222@62k-n35-3nq,Chipotle Mexican Grill,30 Salem Tpke,Norwich,2019-11-01T00:00:00-04:00,41.513428,-72.106965,71,3,Mobil,7,Dunkin',48
zzw-222@62k-n35-3nq,Chipotle Mexican Grill,30 Salem Tpke,Norwich,2019-11-01T00:00:00-04:00,41.513428,-72.106965,71,4,Stop & Shop,6,Mobil,43
zzw-222@62k-n35-3nq,Chipotle Mexican Grill,30 Salem Tpke,Norwich,2019-11-01T00:00:00-04:00,41.513428,-72.106965,71,5,Big Y Foods,6,Stop & Shop,39
zzw-222@63r-6cb-wc5,Chipotle Mexican Grill,625 Monroe St NE Ste A8,Washington,2021-11-01T00:00:00-04:00,38.932156,-76.996472,230,1,Which Wich,14,Starbucks,47
zzw-222@63r-6cb-wc5,Chipotle Mexican Grill,625 Monroe St NE Ste A8,Washington,2021-11-01T00:00:00-04:00,38.932156,-76.996472,230,2,Barnes and Noble College,11,McDonald's,47
zzw-222@63r-6cb-wc5,Chipotle Mexican Grill,625 Monroe St NE Ste A8,Washington,2021-11-01T00:00:00-04:00,38.932156,-76.996472,230,3,Starbucks,6,Barnes and Noble College,36
zzw-222@63r-6cb-wc5,Chipotle Mexican Grill,625 Monroe St NE Ste A8,Washington,2021-11-01T00:00:00-04:00,38.932156,-76.996472,230,4,McDonald's,6,Walmart,35
zzw-222@63r-6cb-wc5,Chipotle Mexican Grill,625 Monroe St NE Ste A8,Washington,2021-11-01T00:00:00-04:00,38.932156,-76.996472,230,5,7-Eleven,5,Exxon Mobil,34
223-222@5sb-7yg-85f,Chipotle Mexican Grill,2103 Clearwater Dr,Oak Brook,2019-01-01T00:00:00-06:00,41.848465,-87.932279,159,1,McDonald's,9,McDonald's,47
